months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,years_as_customer,total_claims
30,36,364055,2001-05-14,IN,500/1000,500,1488.26,0,440831,FEMALE,College,machine-op-inspct,golf,wife,0.0,-63500,2015-02-28,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,Northbrook,4627 Elm Ridge,17,3,NO,2,2,Not specified,57900.0,5790.0,5790.0,46320,Saab,95,2008,N,2.0,57900.0
198,36,521854,2001-02-16,IN,250/500,1000,1096.39,0,603848,MALE,High School,armed-forces,kayaking,own-child,0.0,0,2015-01-26,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Springfield,5584 Britain Lane,11,3,Not specified,1,3,YES,49410.0,5490.0,5490.0,38430,Audi,A3,2015,N,16.0,49410.0
290,45,737252,1993-11-18,OH,500/1000,2000,1215.36,0,617739,MALE,Associate,tech-support,reading,own-child,54400.0,0,2015-01-31,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,WV,Northbend,7002 Oak Hwy,22,3,Not specified,0,1,NO,66200.0,6620.0,6620.0,52960,Suburu,Impreza,2012,N,24.0,66200.0
260,46,344480,1990-02-18,OH,100/300,2000,1482.57,0,607133,MALE,MD,priv-house-serv,reading,husband,35000.0,0,2015-02-20,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,Columbus,4780 Best Drive,7,1,NO,0,1,NO,64080.0,10680.0,10680.0,42720,Toyota,Camry,2005,N,22.0,64080.0
233,43,898519,2000-05-21,OH,250/500,1000,954.18,0,437470,FEMALE,College,tech-support,dancing,other-relative,0.0,0,2015-02-17,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,Northbrook,8995 1st Ave,17,3,Not specified,2,3,YES,42500.0,8500.0,4250.0,29750,Nissan,Pathfinder,2000,N,19.0,42500.0
130,30,957816,2012-08-26,IL,500/1000,2000,1193.4,0,461372,MALE,PhD,exec-managerial,bungie-jumping,own-child,0.0,-40800,2015-02-02,Multi-vehicle Collision,Side Collision,Total Loss,Other,SC,Columbus,5586 2nd St,16,3,NO,2,3,Not specified,48950.0,8900.0,4450.0,35600,Suburu,Legacy,2005,N,11.0,48950.0
230,42,175960,2004-11-16,IN,100/300,1000,1023.11,0,476130,FEMALE,MD,adm-clerical,golf,own-child,0.0,-45300,2015-02-06,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Northbend,1589 Best Ave,13,3,NO,1,2,YES,58850.0,10700.0,10700.0,37450,Accura,MDX,1999,N,19.0,58850.0
212,40,489618,2003-01-23,IL,500/1000,1000,1524.45,0,452438,FEMALE,Masters,other-service,golf,husband,73200.0,0,2015-02-11,Multi-vehicle Collision,Side Collision,Minor Damage,Other,NY,Northbrook,1880 Weaver Drive,17,3,YES,0,2,YES,82400.0,8240.0,8240.0,65920,Nissan,Pathfinder,2006,N,18.0,82400.0
299,44,717044,2008-11-07,OH,500/1000,1000,1653.32,0,460517,FEMALE,College,other-service,bungie-jumping,other-relative,0.0,-48800,2015-01-25,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Springfield,7295 Tree Hwy,3,1,YES,2,0,Not specified,54240.0,6780.0,6780.0,40680,Suburu,Impreza,2009,N,25.0,54240.0
91,26,101421,1999-10-19,IL,250/500,1000,1022.46,0,444896,FEMALE,Associate,armed-forces,video-games,other-relative,52700.0,0,2015-02-23,Multi-vehicle Collision,Front Collision,Minor Damage,Other,SC,Arlington,8832 Pine Drive,15,3,Not specified,0,2,Not specified,74200.0,7420.0,7420.0,59360,Jeep,Wrangler,1996,N,8.0,74200.0
398,53,793948,1990-12-20,IL,100/300,2000,1396.43,0,448722,FEMALE,Associate,priv-house-serv,base-jumping,unmarried,21500.0,0,2015-01-29,Single Vehicle Collision,Front Collision,Total Loss,Fire,WV,Hillsdale,1620 Oak Ave,16,1,YES,2,1,Not specified,47430.0,5270.0,5270.0,36890,Toyota,Camry,2000,N,33.0,47430.0
218,43,737483,1996-02-14,IL,250/500,500,1521.55,0,477856,FEMALE,Associate,priv-house-serv,polo,other-relative,61100.0,-64500,2015-01-02,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Hillsdale,3847 Elm Hwy,18,1,Not specified,1,3,YES,68200.0,13640.0,6820.0,47740,Dodge,RAM,2003,Y,18.0,68200.0
152,33,695117,2001-06-10,IN,100/300,1000,1034.27,0,617721,FEMALE,JD,armed-forces,exercise,husband,0.0,0,2015-02-06,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,Hillsdale,3177 MLK Ridge,18,1,NO,1,0,NO,63900.0,7100.0,7100.0,49700,Accura,TL,2014,N,13.0,63900.0
212,39,167466,2010-03-17,OH,100/300,1000,1255.35,0,454176,FEMALE,JD,protective-serv,skydiving,not-in-family,60300.0,-58900,2015-02-14,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NY,Riverwood,3929 Oak Drive,22,2,NO,0,3,YES,59300.0,11860.0,5930.0,41510,Dodge,RAM,2008,N,18.0,59300.0
242,44,664732,2003-07-30,IL,500/1000,2000,1396.89,6000000,618127,FEMALE,College,priv-house-serv,chess,other-relative,0.0,-61600,2015-02-04,Multi-vehicle Collision,Front Collision,Minor Damage,Other,SC,Springfield,1469 Lincoln Drive,15,3,NO,1,2,YES,66900.0,6690.0,13380.0,46830,Suburu,Forrestor,1999,Y,20.0,66900.0
80,27,143038,2014-09-17,OH,500/1000,500,795.31,0,441923,MALE,JD,farming-fishing,skydiving,husband,0.0,-51000,2015-02-12,Multi-vehicle Collision,Rear Collision,Major Damage,Police,OH,Arlington,9719 4th Lane,16,3,YES,1,3,Not specified,40810.0,3710.0,7420.0,29680,Ford,F150,2000,Y,7.0,40810.0
260,43,979963,2009-06-03,IN,100/300,500,982.22,0,604279,FEMALE,JD,exec-managerial,skydiving,not-in-family,54500.0,-72100,2015-02-12,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Riverwood,3196 Cherokee St,18,1,Not specified,1,0,Not specified,75400.0,15080.0,7540.0,52780,Honda,CRV,2011,N,22.0,75400.0
133,34,467841,1994-10-11,IN,500/1000,500,1074.07,0,440833,FEMALE,JD,prof-specialty,bungie-jumping,husband,70900.0,-61100,2015-01-28,Parked Car,Not Specified,Minor Damage,None,WV,Northbend,8492 Andromedia Ridge,8,1,NO,2,0,YES,4200.0,420.0,840.0,2940,Jeep,Wrangler,2013,N,11.0,4200.0
290,45,219028,1991-07-18,OH,100/300,1000,1311.3,0,451550,FEMALE,Associate,machine-op-inspct,chess,wife,38500.0,0,2015-01-10,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Hillsdale,1353 Washington St,23,3,YES,0,0,YES,52650.0,5850.0,5850.0,40950,Ford,F150,2001,Y,24.0,52650.0
322,49,130156,2001-09-24,IL,250/500,2000,1277.12,0,431853,FEMALE,PhD,armed-forces,kayaking,own-child,0.0,-46000,2015-01-19,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,WV,Hillsdale,6731 Andromedia Hwy,18,1,Not specified,0,2,YES,42240.0,7680.0,7680.0,26880,Chevrolet,Malibu,2007,N,27.0,42240.0
228,39,762951,2012-09-19,IN,500/1000,500,1388.62,0,614274,FEMALE,JD,sales,reading,husband,35200.0,0,2015-01-19,Single Vehicle Collision,Side Collision,Minor Damage,Other,NC,Riverwood,5769 Texas Lane,10,1,YES,1,0,YES,59490.0,6610.0,6610.0,46270,Mercedes,ML350,1995,N,19.0,59490.0
195,37,376879,1991-07-11,IL,100/300,1000,1406.52,8000000,619148,MALE,MD,tech-support,base-jumping,unmarried,0.0,0,2015-01-28,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,SC,Arlington,2849 Pine Drive,12,1,NO,0,2,NO,44200.0,4420.0,4420.0,35360,Jeep,Wrangler,2002,Y,16.0,44200.0
247,39,599031,1991-10-29,IN,100/300,500,1558.29,0,456781,FEMALE,Masters,protective-serv,reading,unmarried,0.0,-49300,2015-02-16,Vehicle Theft,Not Specified,Trivial Damage,Police,WV,Springfield,2577 Texas Ridge,5,1,YES,1,2,Not specified,7700.0,770.0,1540.0,5390,Saab,93,2000,N,21.0,7700.0
405,57,676255,1999-12-28,IN,500/1000,1000,1132.47,4000000,434293,MALE,MD,priv-house-serv,exercise,other-relative,46300.0,0,2015-01-08,Multi-vehicle Collision,Front Collision,Total Loss,Other,NY,Northbend,3841 Washington Lane,21,3,Not specified,2,3,Not specified,61440.0,10240.0,10240.0,40960,Saab,93,2008,N,34.0,61440.0
144,37,985446,2012-10-11,OH,250/500,2000,1896.91,0,460895,FEMALE,PhD,handlers-cleaners,sleeping,not-in-family,73700.0,0,2015-01-24,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,Columbus,8125 Texas Ridge,17,3,YES,1,3,NO,54400.0,5440.0,10880.0,38080,Chevrolet,Silverado,2015,Y,12.0,54400.0
338,47,884180,1995-08-19,IL,500/1000,500,1143.46,4000000,601600,MALE,MD,priv-house-serv,polo,other-relative,0.0,0,2015-02-18,Single Vehicle Collision,Front Collision,Total Loss,Other,NC,Arlington,4826 5th St,4,1,YES,2,1,Not specified,58560.0,9760.0,9760.0,39040,Mercedes,E400,2002,N,28.0,58560.0
121,34,571462,1991-02-11,IN,500/1000,500,1285.42,0,465440,MALE,MD,priv-house-serv,video-games,wife,0.0,0,2015-01-21,Single Vehicle Collision,Front Collision,Major Damage,Fire,VA,Northbrook,1578 5th Lane,11,1,NO,1,1,NO,67300.0,6730.0,6730.0,53840,Dodge,RAM,2000,Y,10.0,67300.0
398,55,815883,1991-07-02,OH,250/500,2000,1305.26,0,455482,MALE,MD,farming-fishing,skydiving,wife,66200.0,-49700,2015-01-08,Single Vehicle Collision,Rear Collision,Major Damage,Fire,VA,Hillsdale,6440 Rock Lane,18,1,Not specified,1,3,YES,36740.0,3340.0,6680.0,26720,BMW,X5,1998,Y,33.0,36740.0
9,30,258265,1994-04-10,IL,100/300,1000,1073.83,0,438877,FEMALE,High School,machine-op-inspct,dancing,not-in-family,0.0,0,2015-02-02,Single Vehicle Collision,Rear Collision,Total Loss,Police,NY,Northbrook,5806 Embaracadero St,12,1,Not specified,0,0,NO,85690.0,15580.0,15580.0,54530,BMW,3 Series,2011,N,1.0,85690.0
115,31,569714,2005-12-04,OH,500/1000,1000,1051.67,0,479824,FEMALE,Associate,exec-managerial,bungie-jumping,not-in-family,0.0,0,2015-03-01,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Riverwood,1472 4th Drive,18,3,YES,0,3,NO,34160.0,0.0,4270.0,29890,Audi,A5,2005,Y,10.0,34160.0
280,48,180008,2014-07-16,IL,250/500,1000,1387.35,0,477415,MALE,JD,transport-moving,paintball,not-in-family,0.0,-72000,2015-02-04,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,Hillsdale,5839 Weaver Lane,16,1,NO,2,2,Not specified,61320.0,10220.0,10220.0,40880,BMW,M5,1998,N,23.0,61320.0
254,45,633375,2003-09-17,IL,250/500,500,1083.64,0,614372,MALE,JD,other-service,paintball,husband,59800.0,0,2015-02-27,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NC,Columbus,7630 Rock Drive,19,3,YES,0,0,Not specified,79680.0,13280.0,13280.0,53120,BMW,3 Series,2004,N,21.0,79680.0
141,30,556538,2000-07-15,IL,250/500,1000,1851.78,0,465248,FEMALE,High School,craft-repair,exercise,other-relative,78800.0,0,2015-02-09,Single Vehicle Collision,Front Collision,Total Loss,Fire,SC,Riverwood,7144 Andromedia St,13,1,NO,1,0,YES,61740.0,6860.0,6860.0,48020,Audi,A3,2002,N,12.0,61740.0
441,55,669501,2009-07-29,IN,250/500,500,1270.29,4000000,449421,MALE,College,armed-forces,exercise,husband,24000.0,-50500,2015-02-19,Parked Car,Not Specified,Minor Damage,None,VA,Arlington,9988 Rock Ridge,4,1,NO,0,0,NO,6400.0,640.0,640.0,5120,Honda,Civic,2002,N,37.0,6400.0
381,55,963761,1991-04-13,OH,500/1000,500,1459.99,0,445856,FEMALE,MD,other-service,chess,wife,35900.0,0,2015-01-12,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Northbrook,7544 Washington Ave,8,1,YES,1,2,YES,60600.0,12120.0,6060.0,42420,Accura,TL,2011,N,32.0,60600.0
191,38,753005,2005-11-20,IL,100/300,2000,1253.44,0,608525,FEMALE,Masters,craft-repair,sleeping,not-in-family,0.0,0,2015-02-07,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,VA,Hillsdale,7201 Washington Ave,19,3,NO,2,0,NO,56320.0,10240.0,5120.0,40960,Volkswagen,Jetta,2007,N,16.0,56320.0
145,34,454758,1990-05-20,IN,100/300,1000,1142.48,0,608813,FEMALE,JD,priv-house-serv,sleeping,other-relative,0.0,0,2015-01-13,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NC,Northbend,8805 Cherokee Drive,18,1,YES,2,0,NO,52250.0,9500.0,4750.0,38000,Suburu,Legacy,2012,N,12.0,52250.0
479,60,698589,2002-11-28,IL,500/1000,1000,1188.45,0,459295,FEMALE,MD,exec-managerial,camping,other-relative,0.0,-44800,2015-01-18,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Arlington,3275 Pine St,9,2,Not specified,0,3,Not specified,53900.0,5390.0,10780.0,37730,Saab,95,2006,N,40.0,53900.0
215,35,330119,2004-06-15,IL,500/1000,1000,1125.4,0,606144,MALE,Masters,adm-clerical,yachting,husband,40000.0,-43400,2015-01-15,Vehicle Theft,Not Specified,Trivial Damage,None,WV,Columbus,7785 Lincoln Lane,6,1,Not specified,2,1,NO,2640.0,220.0,440.0,1980,Jeep,Wrangler,2001,N,18.0,2640.0
41,33,164464,2010-09-26,OH,250/500,500,1294.41,0,476315,MALE,High School,transport-moving,sleeping,husband,0.0,0,2015-02-23,Vehicle Theft,Not Specified,Minor Damage,None,NC,Arlington,4994 Lincoln Drive,8,1,YES,0,0,Not specified,8970.0,1380.0,1380.0,6210,Dodge,Neon,2011,N,3.0,8970.0
45,31,927354,1990-09-15,IN,100/300,500,1459.5,0,475891,MALE,MD,priv-house-serv,movies,not-in-family,0.0,0,2015-02-17,Parked Car,Not Specified,Minor Damage,None,NY,Springfield,1298 Maple Hwy,6,1,Not specified,1,3,Not specified,6000.0,1000.0,1000.0,4000,Suburu,Impreza,2000,N,4.0,6000.0
156,38,231508,2009-09-16,IL,100/300,500,1367.99,0,462525,MALE,High School,armed-forces,board-games,own-child,26500.0,0,2015-02-17,Multi-vehicle Collision,Front Collision,Major Damage,Fire,WV,Northbend,2644 MLK Drive,23,3,Not specified,0,3,Not specified,55200.0,11040.0,5520.0,38640,Saab,92x,1998,Y,13.0,55200.0
246,45,272910,1999-08-12,IN,250/500,500,1594.37,0,606283,MALE,Associate,exec-managerial,board-games,own-child,0.0,0,2015-01-18,Parked Car,Not Specified,Trivial Damage,None,SC,Riverwood,5630 1st Drive,13,1,NO,0,3,YES,7260.0,660.0,1320.0,5280,Saab,92x,2008,N,20.0,7260.0
178,39,305758,2009-03-08,IL,100/300,500,1035.99,0,465252,FEMALE,JD,exec-managerial,sleeping,own-child,0.0,0,2015-01-17,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,6137 MLK St,3,3,NO,2,0,Not specified,64680.0,11760.0,11760.0,41160,Jeep,Wrangler,2010,N,15.0,64680.0
237,43,950542,2009-04-27,OH,250/500,500,911.53,0,449979,FEMALE,PhD,sales,basketball,husband,53200.0,0,2015-02-25,Single Vehicle Collision,Rear Collision,Major Damage,Police,WV,Northbrook,5383 Maple Drive,23,1,NO,0,1,NO,59200.0,0.0,11840.0,47360,Chevrolet,Malibu,1998,N,20.0,59200.0
127,34,291544,2006-08-02,OH,500/1000,500,1319.97,0,604681,FEMALE,Associate,craft-repair,paintball,own-child,73700.0,0,2015-01-06,Vehicle Theft,Not Specified,Minor Damage,None,NC,Arlington,4460 4th Lane,8,1,YES,1,3,Not specified,4700.0,470.0,940.0,3290,Saab,92x,1998,N,11.0,4700.0
1,33,388616,1995-12-06,OH,250/500,2000,1391.63,0,466390,MALE,Associate,sales,video-games,husband,61200.0,0,2015-02-26,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Columbus,8524 Pine Lane,23,1,YES,0,3,NO,69400.0,6940.0,6940.0,55520,Mercedes,C300,2000,N,0.0,69400.0
5,21,577992,2002-11-13,IN,250/500,500,915.41,5000000,612316,FEMALE,High School,exec-managerial,sleeping,own-child,0.0,0,2015-02-11,Single Vehicle Collision,Side Collision,Total Loss,Police,NY,Northbrook,8456 1st Ave,23,1,YES,0,0,NO,40500.0,4050.0,4050.0,32400,Nissan,Pathfinder,1998,N,0.0,40500.0
64,28,342830,1991-11-09,IL,500/1000,1000,1468.82,0,474731,MALE,JD,handlers-cleaners,skydiving,other-relative,56800.0,-51800,2015-02-13,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,SC,Riverwood,3639 Flute Hwy,9,3,NO,2,1,NO,60000.0,5000.0,10000.0,45000,Honda,Accord,1997,N,5.0,60000.0
142,30,491170,1998-01-14,IN,500/1000,500,1412.76,0,603260,MALE,PhD,armed-forces,basketball,wife,66400.0,-63700,2015-01-10,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Riverwood,7900 Sky Hwy,22,1,YES,2,3,NO,67320.0,11220.0,11220.0,44880,Volkswagen,Jetta,1996,N,12.0,67320.0
97,27,175553,2002-04-25,OH,500/1000,500,1588.26,0,434370,FEMALE,High School,tech-support,movies,husband,56700.0,-49300,2015-01-24,Multi-vehicle Collision,Side Collision,Total Loss,Other,VA,Riverwood,7835 Cherokee Hwy,22,3,YES,2,1,YES,75690.0,8410.0,8410.0,58870,Saab,95,2014,N,8.0,75690.0
121,31,439341,1991-07-20,IN,100/300,1000,1140.91,0,478388,MALE,Associate,adm-clerical,paintball,other-relative,51300.0,0,2015-02-15,Multi-vehicle Collision,Side Collision,Major Damage,Fire,VA,Northbend,1030 Pine Lane,15,3,NO,1,2,Not specified,64300.0,6430.0,6430.0,51440,Chevrolet,Silverado,2002,Y,10.0,64300.0
225,43,221186,2004-08-13,OH,100/300,1000,1517.54,0,617883,MALE,JD,priv-house-serv,camping,own-child,0.0,-20900,2015-01-09,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Columbus,9278 Francis Ridge,16,3,NO,2,0,YES,64400.0,6440.0,6440.0,51520,BMW,X5,2011,N,19.0,64400.0
425,53,868031,1990-06-24,OH,250/500,2000,912.29,0,464808,FEMALE,High School,priv-house-serv,paintball,husband,42900.0,-39100,2015-01-31,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,WV,Northbend,6604 Apache Drive,17,3,Not specified,1,2,Not specified,97080.0,16180.0,16180.0,64720,Saab,92x,2005,N,35.0,97080.0
285,44,844117,1991-08-21,OH,250/500,2000,1144.3,0,609458,MALE,MD,priv-house-serv,base-jumping,not-in-family,52600.0,0,2015-02-04,Vehicle Theft,Not Specified,Minor Damage,Police,WV,Northbrook,2311 4th St,3,1,YES,1,0,Not specified,5500.0,500.0,500.0,4500,Honda,Civic,2010,N,24.0,5500.0
192,38,744557,2011-02-25,IN,500/1000,1000,1281.43,0,432405,FEMALE,Masters,transport-moving,skydiving,not-in-family,65100.0,-50300,2015-01-30,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Northbend,9523 Solo Hwy,10,3,Not specified,0,2,NO,30700.0,3070.0,6140.0,21490,Jeep,Wrangler,2010,N,16.0,30700.0
285,48,159536,2013-02-04,IL,100/300,2000,1101.85,0,457875,FEMALE,College,sales,dancing,wife,46100.0,0,2015-02-27,Single Vehicle Collision,Side Collision,Minor Damage,Police,PA,Springfield,3171 Andromedia Lane,9,1,NO,1,2,YES,33480.0,3720.0,3720.0,26040,Nissan,Pathfinder,2012,N,24.0,33480.0
98,26,727109,2001-02-20,IN,500/1000,2000,1082.1,0,477268,MALE,JD,exec-managerial,kayaking,other-relative,0.0,-30900,2015-02-05,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbend,2492 Lincoln Lane,13,2,Not specified,0,1,YES,65430.0,14540.0,7270.0,43620,Jeep,Wrangler,2001,N,8.0,65430.0
175,36,155604,1992-03-03,OH,500/1000,500,1185.44,0,437580,MALE,Masters,exec-managerial,kayaking,not-in-family,44900.0,-52500,2015-01-30,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NC,Northbend,4477 5th Ave,15,3,YES,2,1,YES,42680.0,3880.0,7760.0,31040,Accura,RSX,2006,Y,15.0,42680.0
259,45,608443,2006-12-21,IL,500/1000,2000,1175.07,0,457121,MALE,MD,craft-repair,movies,not-in-family,30100.0,0,2015-01-03,Single Vehicle Collision,Side Collision,Minor Damage,Fire,WV,Springfield,6724 Andromedia St,23,1,Not specified,1,1,NO,87780.0,7980.0,7980.0,71820,Honda,CRV,2011,N,22.0,87780.0
140,36,117862,2000-07-14,OH,500/1000,2000,979.26,0,436364,FEMALE,JD,transport-moving,cross-fit,own-child,0.0,-67000,2015-03-01,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NY,Riverwood,7495 Washington Ave,2,4,YES,0,2,YES,72800.0,14560.0,14560.0,43680,Honda,Accord,1998,N,12.0,72800.0
231,37,991553,1991-12-12,OH,250/500,500,920.81,0,467654,FEMALE,High School,sales,chess,wife,0.0,0,2015-02-13,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Hillsdale,4291 Sky Hwy,14,1,YES,2,0,Not specified,71190.0,0.0,7910.0,63280,Mercedes,C300,1997,Y,19.0,71190.0
186,38,727443,2013-07-01,OH,100/300,500,922.85,0,471148,MALE,High School,adm-clerical,golf,husband,70300.0,-70900,2015-02-25,Vehicle Theft,Not Specified,Trivial Damage,None,NY,Hillsdale,5650 Rock Ave,7,1,Not specified,1,1,YES,3600.0,400.0,400.0,2800,Honda,Civic,1999,N,16.0,3600.0
229,41,378587,1998-12-16,OH,250/500,2000,1107.59,3000000,468202,MALE,PhD,tech-support,chess,not-in-family,65400.0,0,2015-01-23,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Columbus,6888 Elm Ridge,23,1,NO,1,3,NO,62640.0,10440.0,10440.0,41760,Mercedes,C300,2009,N,19.0,62640.0
180,36,420948,2015-01-03,IL,100/300,500,1272.46,0,456959,MALE,College,prof-specialty,exercise,wife,0.0,0,2015-02-19,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Northbrook,2352 Sky Drive,7,3,YES,2,1,Not specified,69630.0,12660.0,6330.0,50640,Toyota,Corolla,1998,N,15.0,69630.0
188,33,457188,1994-04-01,IL,250/500,1000,1340.24,0,447274,MALE,High School,protective-serv,chess,own-child,0.0,-68800,2015-02-08,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Hillsdale,5280 Pine Ave,8,3,YES,1,0,Not specified,76010.0,13820.0,6910.0,55280,Dodge,RAM,1995,Y,16.0,76010.0
214,40,118236,2000-08-15,OH,100/300,1000,1648.0,0,608405,MALE,JD,transport-moving,base-jumping,not-in-family,57700.0,-43500,2015-02-04,Single Vehicle Collision,Rear Collision,Total Loss,Other,WV,Northbrook,6638 Tree Drive,17,1,NO,1,0,YES,44220.0,8040.0,4020.0,32160,Accura,MDX,2000,N,18.0,44220.0
178,38,987524,2014-11-13,IL,250/500,500,1381.14,0,472253,FEMALE,College,other-service,camping,wife,0.0,0,2015-02-22,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Northbrook,5678 Lincoln Drive,10,3,NO,0,3,NO,57200.0,5200.0,10400.0,41600,BMW,M5,2011,N,15.0,57200.0
55,35,490596,2011-02-04,IL,500/1000,500,1198.44,8000000,438923,MALE,MD,priv-house-serv,polo,wife,0.0,0,2015-01-14,Vehicle Theft,Not Specified,Minor Damage,Police,WV,Columbus,4496 Pine Lane,9,1,NO,0,3,NO,3080.0,560.0,560.0,1960,Nissan,Ultima,1998,N,5.0,3080.0
90,31,524215,1990-06-24,OH,250/500,2000,951.27,0,607131,FEMALE,PhD,other-service,hiking,not-in-family,42100.0,0,2015-01-06,Single Vehicle Collision,Rear Collision,Total Loss,Other,SC,Hillsdale,8845 5th Ave,2,1,YES,1,0,YES,75790.0,13780.0,6890.0,55120,Accura,RSX,2007,N,8.0,75790.0
135,30,913464,2009-01-21,IN,500/1000,2000,1341.24,0,601701,FEMALE,MD,farming-fishing,skydiving,wife,37100.0,-46500,2015-01-19,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Riverwood,9317 Apache Ave,18,3,NO,0,1,NO,32670.0,5940.0,2970.0,23760,Honda,Accord,2003,N,11.0,32670.0
277,46,398484,1992-11-07,IL,250/500,2000,1177.57,0,469220,FEMALE,Associate,adm-clerical,video-games,husband,0.0,-65500,2015-01-24,Vehicle Theft,Not Specified,Minor Damage,Police,VA,Arlington,8638 3rd Ave,4,1,Not specified,2,3,NO,3870.0,430.0,860.0,2580,Jeep,Wrangler,2010,N,23.0,3870.0
211,38,752504,1997-05-15,IN,250/500,1000,1055.09,0,433250,FEMALE,Masters,transport-moving,video-games,own-child,0.0,0,2015-01-27,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,3061 Francis Hwy,12,1,Not specified,0,3,YES,91520.0,8320.0,16640.0,66560,BMW,X6,2005,Y,18.0,91520.0
156,32,449263,1992-03-20,IL,250/500,500,1479.48,0,444413,MALE,Masters,prof-specialty,bungie-jumping,unmarried,0.0,0,2015-01-13,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Northbrook,1173 Andromedia Ave,15,1,YES,1,3,YES,74690.0,6790.0,13580.0,54320,Dodge,RAM,2008,Y,13.0,74690.0
84,30,844007,1995-07-17,IN,500/1000,2000,1827.38,0,433593,MALE,Associate,priv-house-serv,polo,other-relative,0.0,-15900,2015-01-15,Vehicle Theft,Not Specified,Trivial Damage,Police,VA,Springfield,6068 2nd St,9,1,YES,1,3,Not specified,4620.0,420.0,840.0,3360,Audi,A5,1998,N,7.0,4620.0
